"jcrewtext","date","ny_snow","ny_mean_temp","ny_max_temp","ny_min_temp","la_snow","la_mean_temp","la_max_temp","la_min_temp","chi_snow","chi_mean_temp","chi_max_temp","chi_min_temp","hou_snow","hou_mean_temp","hou_max_temp","hou_min_temp","unemployment"
"Elbow patches &amp; eggnog #winterpairs",2015-01-02,0,39,42,35,0,50,61,39,0,28,36,20,0,51,54,47,5.7
"Because shopping is more fun with your BFF. Book a group appointment with a Very Personal Stylist http://t.co/xaHuMIxULD",2015-01-02,0,39,42,35,0,50,61,39,0,28,36,20,0,51,54,47,5.7
"Cue the cooing http://t.co/qukrRCw6ST",2015-01-02,0,39,42,35,0,50,61,39,0,28,36,20,0,51,54,47,5.7
"The best way not to freeze your tush off this winter http://t.co/8C1XB4AhuV",2015-01-01,0,33,39,27,0,48,59,37,0,25,32,17,0,44,47,41,5.7
"Everybody knows resolutions don’t kick in until Jan 2nd #happynewyear",2015-01-01,0,33,39,27,0,48,59,37,0,25,32,17,0,44,47,41,5.7
"Silly toasts and serious sparkle #winterpairs",2015-01-01,0,33,39,27,0,48,59,37,0,25,32,17,0,44,47,41,5.7
"Ah New Years Eve, otherwise known as Night of a Thousand Sequins #sparklynewyears",2015-01-01,0,33,39,27,0,48,59,37,0,25,32,17,0,44,47,41,5.7
"Let the countdown to 2015 begin. #happynewyear #museedorsay http://t.co/uVusWpcZSF",2014-12-31,0,26,32,21,0,49,57,41,0,13,20,6,0,42,46,37,5.6
"Midnight smooch-spiration http://t.co/Rmyi7zfHnu",2014-12-31,0,26,32,21,0,49,57,41,0,13,20,6,0,42,46,37,5.6
"Confetti &amp; clutches #winterpairs",2014-12-31,0,26,32,21,0,49,57,41,0,13,20,6,0,42,46,37,5.6
"If there’s ever a night for over-accessorizing, it’s New Year’s Eve http://t.co/wMsGn5dceY",2014-12-30,0,30,33,25,0,52,56,47,0,19,24,13,0,46,53,38,5.6
"Dresses to twirl in, shoes to skip in, and coats to cozy up to http://t.co/vxCQAMz6tR #crewcuts http://t.co/l9RlSXVDJX",2014-12-30,0,30,33,25,0,52,56,47,0,19,24,13,0,46,53,38,5.6
"Boots for when your block looks like Siberia http://t.co/5uVupReBfb",2014-12-30,0,30,33,25,0,52,56,47,0,19,24,13,0,46,53,38,5.6
"For the days he can’t wear a superhero cape http://t.co/YDE4wZYtaO #crewcuts http://t.co/wFGIUIBZ0m",2014-12-29,0,39,44,34,0,52,63,41,0,30,35,24,0,44,48,39,5.6
"Ginghams, oxfords, and plaids with more history than an encyclopedia http://t.co/dT2KGtSRkQ #ThomasMason http://t.co/tLlHxXAJWK",2014-12-28,0,49,54,43,0,53,63,43,0,31,36,26,0,44,46,41,5.6
"Get a head start on your 2015 wardrobe starting…now http://t.co/yJRdFNIsEc",2014-12-28,0,49,54,43,0,53,63,43,0,31,36,26,0,44,46,41,5.6
"PJs &amp; movie marathons #winterpairs",2014-12-27,0,50,55,44,0,51,63,39,0,41,50,32,0,60,74,46,5.6
"Brand new men's styles for the time of year that calls for adding a few layers http://t.co/JNXP3noU8m http://t.co/tsKYZzOwxH",2014-12-27,0,50,55,44,0,51,63,39,0,41,50,32,0,60,74,46,5.6
"If you've ever had to serve your guests champagne in a coffee mug, you need these http://t.co/0MsMSy80Mv #Discovered",2014-12-26,0,45,50,40,0,53,63,42,0,45,51,38,0,61,71,51,5.6
"If you're not in sweatpants right now, then you're not doing it right #happyholidays",2014-12-26,0,45,50,40,0,53,63,42,0,45,51,38,0,61,71,51,5.6
"To do at the next wedding you attend: dance all night, catch the bouquet, wear a great dress http://t.co/HWAq7INhna http://t.co/e9CiONsSLP",2014-12-26,0,45,50,40,0,53,63,42,0,45,51,38,0,61,71,51,5.6
"Gift, eat, nap, repeat #holidayactivities",2014-12-25,0,53,62,44,0,58,65,50,0,40,44,35,0,50,66,34,5.6
"Something exciting is happening this way (we promise it’s not fruitcake) http://t.co/KOSg6oRa7v",2014-12-25,0,53,62,44,0,58,65,50,0,40,44,35,0,50,66,34,5.6
"Side dishes &amp; side conversations #winterpairs",2014-12-25,0,53,62,44,0,58,65,50,0,40,44,35,0,50,66,34,5.6
"Wishing you a bright holiday season #happyholidays http://t.co/8x3PIiscYh",2014-12-24,0,51,58,44,0,64,75,53,0,41,43,38,0,46,55,37,5.6
"So many new arrivals, so many additions to our wishlists http://t.co/WnwSafvyay http://t.co/wNOxCrVIGO",2014-12-24,0,51,58,44,0,64,75,53,0,41,43,38,0,46,55,37,5.6
"Is anything cozier and cuter than a one-piece with the footsies built in? We think not http://t.co/o0WOGdI2BG",2014-12-24,0,51,58,44,0,64,75,53,0,41,43,38,0,46,55,37,5.6
"Still looking for the perfect present? Head to your nearest store for everyone on your list http://t.co/c9C7q063AQ http://t.co/TXfW4HbcGo",2014-12-23,0,45,46,43,0,67,83,51,0,46,50,42,0,54,60,48,5.6
"Holiday outfits so dapper grandma won’t be able to stop taking pictures (tell him we’re sorry) http://t.co/pw84ZLqIEf",2014-12-23,0,45,46,43,0,67,83,51,0,46,50,42,0,54,60,48,5.6
"You can find denim all over the world, but here's where it all began http://t.co/TrfoKPwLHK #madeinUSA http://t.co/lfeJ9dFVXQ",2014-12-23,0,45,46,43,0,67,83,51,0,46,50,42,0,54,60,48,5.6
"New arrivals are now in store. Be the first to shop them http://t.co/qPEOdbOjyk",2014-12-22,0,40,44,35,0,63,75,50,0,38,44,31,0,64,72,55,5.6
"Reminder: babies like amazing presents too http://t.co/oz4Ed5gsIX #giftbetter",2014-12-22,0,40,44,35,0,63,75,50,0,38,44,31,0,64,72,55,5.6
"Sugar cookies &amp; sidewalk salt #winterpairs",2014-12-21,1,34,36,31,0,59,68,50,0,36,38,34,0,55,61,48,5.6
"It’s the first day of winter. Which officially justifies our daily hot chocolate intake",2014-12-21,1,34,36,31,0,59,68,50,0,36,38,34,0,55,61,48,5.6
"While you're busy buying gifts, just remember there's ""me"" in cashmere http://t.co/q9wTcji8jI #treatyourself",2014-12-21,1,34,36,31,0,59,68,50,0,36,38,34,0,55,61,48,5.6
"Gifts for all your gloved ones http://t.co/fLiB30WiXL http://t.co/RXTs5CT4Oi",2014-12-21,1,34,36,31,0,59,68,50,0,36,38,34,0,55,61,48,5.6
"One sure-fire way to know they won't return it? Add a monogram http://t.co/uxXlzRyAQ6 #giftbetter",2014-12-20,0,32,33,30,0,57,64,50,1,34,35,32,0,52,54,50,5.6
"Sunday plans: wrap all your gifts. Saturday plans: buy said gifts. Find the store nearest you:  http://t.co/wWlTIugHRt",2014-12-20,0,32,33,30,0,57,64,50,1,34,35,32,0,52,54,50,5.6
"There is such thing as selfie-esteem #jcrewtruths",2014-12-20,0,32,33,30,0,57,64,50,1,34,35,32,0,52,54,50,5.6
"Everything she might want. In one place. Yep, we'd do that for you... http://t.co/Ekfh2V2iTx #giftbetter",2014-12-19,0,35,38,31,0,58,66,49,1,32,34,29,0,56,59,52,5.6
"You've got the party invites, we've got the host gifts http://t.co/7Z7YFnhAHp http://t.co/tj9Y202B3p",2014-12-19,0,35,38,31,0,58,66,49,1,32,34,29,0,56,59,52,5.6
"A fitting room filled with items in your size…our Very Personal Stylists can make it happen. Book an appointment now http://t.co/wrZWB5HKzr",2014-12-19,0,35,38,31,0,58,66,49,1,32,34,29,0,56,59,52,5.6
"Mistletoe &amp; red lipstick #winterpairs",2014-12-19,0,35,38,31,0,58,66,49,1,32,34,29,0,56,59,52,5.6
"Sorry, everyone - apparently our email server is over-caffeinated #holidaymadness #almostthere",2014-12-18,0,40,42,37,0,55,62,48,1,28,31,25,0,64,70,57,5.6
"A bag that’s ready to brave the elements, even if you’re not (cc: @NorthSeaClothin) http://t.co/BlC5HttYxE",2014-12-18,0,40,42,37,0,55,62,48,1,28,31,25,0,64,70,57,5.6
"The ultimate one size fits all gift: http://t.co/Gb5c1TrtcM",2014-12-18,0,40,42,37,0,55,62,48,1,28,31,25,0,64,70,57,5.6
"We’re seeing a pattern here… http://t.co/hW935jKOim",2014-12-18,0,40,42,37,0,55,62,48,1,28,31,25,0,64,70,57,5.6
"Perfect gifts for everyone on your list. Plus, the people you forgot until now http://t.co/A0aRzf2ptR #giftbetter",2014-12-18,0,40,42,37,0,55,62,48,1,28,31,25,0,64,70,57,5.6
"Guarantee they never look cuter than when they're asleep. http://t.co/2aVA1xGulO http://t.co/BH6LCUnOFk",2014-12-17,0,48,54,42,0,58,65,51,1,29,32,26,0,54,64,44,5.6
"Because the kitchen floor will always be freezing… http://t.co/N0J6RSdJ6H #Discovered",2014-12-17,0,48,54,42,0,58,65,51,1,29,32,26,0,54,64,44,5.6
"Our stylist Gayle gives layering tips to @stylecaster and we’re trying them all out. Maybe not all at once though http://t.co/yVGs9hsiya",2014-12-17,0,48,54,42,0,58,65,51,1,29,32,26,0,54,64,44,5.6
"We're opening our stores early and keeping them open late this holiday. Say hello to #stressfreeshopping http://t.co/Ft125SSHib",2014-12-16,0,44,49,38,0,57,60,54,1,40,47,32,0,57,66,48,5.6
"Cross “holiday decorating” off your to-do list http://t.co/yfJtKs3KGJ http://t.co/vtFfRkCTl6",2014-12-16,0,44,49,38,0,57,60,54,1,40,47,32,0,57,66,48,5.6
"Tinsel &amp; sequins #winterpairs",2014-12-16,0,44,49,38,0,57,60,54,1,40,47,32,0,57,66,48,5.6
"One for him, one for you. One for him, one for you. One for… http://t.co/v4mHlZ1LVW #giftbetter http://t.co/kKn9ZndOTZ",2014-12-15,0,43,48,37,0,56,65,47,0,46,48,43,0,70,80,59,5.6
"You can't escape the cold, but there's no harm in trying http://t.co/YcKzlIpZT4",2014-12-15,0,43,48,37,0,56,65,47,0,46,48,43,0,70,80,59,5.6
"Very Personal Stylists are available 24/7, so you can shop whenever without lifting a finger http://t.co/YcHs1WVH8H http://t.co/hfV9PuiR7v",2014-12-15,0,43,48,37,0,56,65,47,0,46,48,43,0,70,80,59,5.6
"Good news! We're extending our store hours, because holidays http://t.co/pGzIManTag http://t.co/2aZN5XCPMz",2014-12-14,0,42,46,38,0,57,66,47,0,50,53,47,0,67,76,58,5.6
"Denim that's as American as, well, blue jeans http://t.co/rAgbtF1iuu #madeinUSA",2014-12-14,0,42,46,38,0,57,66,47,0,50,53,47,0,67,76,58,5.6
"These boots were made for walking. Well, crawling, realistically... http://t.co/WmrngB8qki",2014-12-14,0,42,46,38,0,57,66,47,0,50,53,47,0,67,76,58,5.6
"Still waiting for that warm, fuzzy feeling this holiday? Try cashmere http://t.co/PBBqUBJo3U",2014-12-13,0,39,44,34,0,57,66,48,0,43,49,37,0,64,74,54,5.6
"Personalized shopping in 30 minutes – book an Express Appointment with a VPS that’s short on time and long on style http://t.co/3ldnfU9s63",2014-12-13,0,39,44,34,0,57,66,48,0,43,49,37,0,64,74,54,5.6
"Staying up &amp; sleeping in #winterpairs",2014-12-13,0,39,44,34,0,57,66,48,0,43,49,37,0,64,74,54,5.6
"Now would be a good time to use some of those vacation days http://t.co/IE1xboHhJA",2014-12-12,0,34,37,30,0,59,65,52,1,32,39,25,0,66,75,57,5.6
"Time to tackle that gift list once and for all. Join us tomorrow in stores for breakfast and expert gifting advice, 8-10am.",2014-12-12,0,34,37,30,0,59,65,52,1,32,39,25,0,66,75,57,5.6
"We’ll get your gifts to you on time, wherever they need to be http://t.co/VpZuuNrzsS http://t.co/CMIrTSrlKV",2014-12-11,1,35,38,31,0,64,67,60,0,30,34,26,0,64,72,56,5.6
"We asked 4 guys from our office to slouch, cuff and roll. It wasn't a drill, just a test drive of our new beanie http://t.co/gtImJxBNbH",2014-12-11,1,35,38,31,0,64,67,60,0,30,34,26,0,64,72,56,5.6
"Outfits that will keep her feeling festive (even when you run out of sugar cookies) http://t.co/FprBuZ5XiJ http://t.co/PjbBc92hyP",2014-12-11,1,35,38,31,0,64,67,60,0,30,34,26,0,64,72,56,5.6
"Good things come in small packages is a saying for a reason #giftbetter",2014-12-10,1,36,40,32,0,63,73,53,1,34,36,31,0,56,69,42,5.6
"Need some holiday hand-holding? Join us in-stores 12/13, 8-10am, for breakfast and gift tips from our Very Personal Stylists",2014-12-10,1,36,40,32,0,63,73,53,1,34,36,31,0,56,69,42,5.6
"Those jeans you never wear? Recycle them and get 20% off a new pair #jcrewdenim",2014-12-10,1,36,40,32,0,63,73,53,1,34,36,31,0,56,69,42,5.6
"We're over ugly sweater parties too. Here's how to do sweaters, better: http://t.co/SXu7RxVFdh http://t.co/ljZHfh5lEW",2014-12-10,1,36,40,32,0,63,73,53,1,34,36,31,0,56,69,42,5.6
"This 4-year-old has accomplished more this week than you have all year:  http://t.co/lEy4E2BOlH",2014-12-10,1,36,40,32,0,63,73,53,1,34,36,31,0,56,69,42,5.6
"Take out &amp; stay in #winterpairs",2014-12-10,1,36,40,32,0,63,73,53,1,34,36,31,0,56,69,42,5.6
"Gift ideas for all the ladies in your life—even the ones that have ""everyyyything"" http://t.co/i5gKeZjMNv #giftbetter http://t.co/obgElXmN2K",2014-12-09,0,39,43,35,0,65,76,54,1,37,40,33,0,57,70,43,5.6
"Two dapper gents, one seriously great suit (made entirely in the USA)  http://t.co/cmZHUKkjjv (cc: @GearPatrol)",2014-12-09,0,39,43,35,0,65,76,54,1,37,40,33,0,57,70,43,5.6
"The designer of our new #crewcuts collab is a fashion star &amp; a crafts wiz. And she's only 4. http://t.co/dWsltYl3go (cc: @fashionbymayhem)",2014-12-09,0,39,43,35,0,65,76,54,1,37,40,33,0,57,70,43,5.6
"Warm ears &amp; hat hair #winterpairs",2014-12-03,0,44,48,39,0,63,67,59,0,33,39,26,0,59,66,52,5.6
"Splashes of red, shots of plaid—our stylist Gayle gets into the festive spirit http://t.co/yWs6HneZcA http://t.co/EWUf5O6TtW",2014-12-02,1,38,43,34,0,62,66,58,1,28,33,22,0,50,56,44,5.6
"Six looks that mean business http://t.co/Vjw6pCiDYO",2014-12-02,1,38,43,34,0,62,66,58,1,28,33,22,0,50,56,44,5.6
"Because hold music doesn’t put any one in a merry mood…@jcrew_help is on 24/7 to answer all your questions.",2014-12-01,0,54,65,42,0,63,69,57,1,25,29,21,0,57,69,45,5.6
"Even your boss is shopping at her desk today #jcrewtruths",2014-12-01,0,54,65,42,0,63,69,57,1,25,29,21,0,57,69,45,5.6
"We heard online shopping is kind of a big deal today? Good thing we've got an amazing sale on… http://t.co/oasI19VflW #CyberMonday",2014-12-01,0,54,65,42,0,63,69,57,1,25,29,21,0,57,69,45,5.6
"We brought together our outstanding lineup of outerwear to keep you covered http://t.co/fUfnubWAkm http://t.co/KkkPDEDbkt",2014-11-30,0,50,55,45,0,63,66,60,0,43,56,29,0,71,80,61,5.8
"Piles of gifts are beautiful when you don’t have to carry them home. Find out how to get them shipped from stores http://t.co/zE0BphGTXk",2014-11-30,0,50,55,45,0,63,66,60,0,43,56,29,0,71,80,61,5.8
"The holiday sweater need not be ironic http://t.co/yRuKQWHgx0",2014-11-30,0,50,55,45,0,63,66,60,0,43,56,29,0,71,80,61,5.8
"Mountains, fjords and a life-sized gnome…Check out the behind-the-scenes of our Style Guide shoot in Norway http://t.co/Gkpm8ybjFP",2014-11-30,0,50,55,45,0,63,66,60,0,43,56,29,0,71,80,61,5.8
"Mom's old recipes &amp; dad's old sweatshirts #winterpairs",2014-11-29,0,36,45,27,0,63,74,51,0,44,54,33,0,69,78,60,5.8
"Meet Tilly. She's the little sister our Tippi sweater always wanted. You'll probably want two http://t.co/7Z0WPdHzab http://t.co/L7vLeSx3Py",2014-11-29,0,36,45,27,0,63,74,51,0,44,54,33,0,69,78,60,5.8
"New arrivals for all your tree-trimming, holiday-party, movie-marathoning adventures http://t.co/sB1xQuTPIv http://t.co/3bGvvOkwe2",2014-11-28,0,33,37,29,0,67,81,53,1,28,36,20,0,55,71,39,5.8
"Proof that reindeer aren’t the best way to get your gifts there on time http://t.co/KX8XSEP6em #JCrewElephants http://t.co/QyisOVh0HN",2014-11-28,0,33,37,29,0,67,81,53,1,28,36,20,0,55,71,39,5.8
"They're getting veeeeery sleepy http://t.co/V8worzyhuu #crewcuts",2014-11-28,0,33,37,29,0,67,81,53,1,28,36,20,0,55,71,39,5.8
"Happy Thanksgiving. May your naps be long and your leftovers bountiful #Thanksgiving",2014-11-27,1,36,38,34,0,74,89,58,1,25,30,19,0,55,67,43,5.8
"We aren’t psychic but we’re predicting fewer returns in your future if you share and receive wishlists http://t.co/H6OeneWFIM",2014-11-27,1,36,38,34,0,74,89,58,1,25,30,19,0,55,67,43,5.8
"It’s almost December—but don’t freak out. We packed our #giftbetter guide with plenty of ideas http://t.co/6dEU5PmHFT (cc: @Pinterest)",2014-11-26,1,43,51,34,0,69,85,53,1,27,32,22,0,58,73,43,5.8
"Ever seen an adorable elephant dial a phone with its trunk? http://t.co/pSm5xofL0W #JCrewElephants http://t.co/JgW6KGVHlp",2014-11-26,1,43,51,34,0,69,85,53,1,27,32,22,0,58,73,43,5.8
"Keep the drama around your neck. Not the dinner table http://t.co/rwGswGtoDZ",2014-11-25,0,60,68,51,0,66,80,52,1,26,30,22,0,54,66,41,5.8
"Is the red turtleneck the new red lipstick? Discuss http://t.co/rxGfPIW1lR (cc: @WSJ @ApieceApart)",2014-11-25,0,60,68,51,0,66,80,52,1,26,30,22,0,54,66,41,5.8
"We asked the experts and yes, this is exactly what he wants http://t.co/60PlXDzypN #giftbetter http://t.co/enkxR5I6ur",2014-11-24,0,61,69,53,0,67,80,53,1,39,51,27,0,56,66,45,5.8
"Spoiler Alert: You're going to want every single piece http://t.co/5NzG9hGfAN",2014-11-24,0,61,69,53,0,67,80,53,1,39,51,27,0,56,66,45,5.8
"Will this elephant track down gifts for everyone on his list? Find out in the first of our #JCrewElephants series. http://t.co/9rsIKtMg5E",2014-11-24,0,61,69,53,0,67,80,53,1,39,51,27,0,56,66,45,5.8
"Frank, we assume you’re making enough apple pie for the whole office. Riiight? http://t.co/An5WTsS6vd",2014-11-24,0,61,69,53,0,67,80,53,1,39,51,27,0,56,66,45,5.8
"Some love for our quilted puffer from the @TheCut. Best bet indeed http://t.co/XGSQWqWccE",2014-11-23,0,50,57,43,0,69,80,57,0,52,54,50,0,71,80,61,5.8
"You've got the invites, we've got the dress http://t.co/delU1Gfp5q http://t.co/BkhXnBNP26",2014-11-23,0,50,57,43,0,69,80,57,0,52,54,50,0,71,80,61,5.8
"We made the @ManRepeller gift list. Twice !!! http://t.co/SZKPmGSHr9",2014-11-22,0,36,44,28,0,63,73,52,0,44,54,34,0,63,68,58,5.8
"It's 3AM. Do you know where your gifts are? @jcrew_help is on 24/7 to help you with everything from ideas to tracking.",2014-11-22,0,36,44,28,0,63,73,52,0,44,54,34,0,63,68,58,5.8
"Cold floors &amp; cozy slippers http://t.co/WwhsCJtrpR #winterpairs",2014-11-22,0,36,44,28,0,63,73,52,0,44,54,34,0,63,68,58,5.8
"Save him from re-gifting #giftbetter http://t.co/u4uDicWK9Z http://t.co/kdS9YxjuFp",2014-11-21,0,33,37,28,0,64,73,55,0,25,36,13,0,64,66,61,5.8
"Gayle's head-to-toe holiday outfit ideas pretty much guarantee you won't show up in the same thing as your coworker http://t.co/WSnasgUKh5",2014-11-20,0,38,45,31,0,62,70,53,0,24,30,17,0,61,76,46,5.8
"When it comes to black tie this season, go bold or stay home http://t.co/18peFduUk5",2014-11-20,0,38,45,31,0,62,70,53,0,24,30,17,0,61,76,46,5.8
"We’re head over heels for our Cece ballets. Correction: head over flats. (We couldn't help ourselves.) http://t.co/H4hVZAmleA",2014-11-20,0,38,45,31,0,62,70,53,0,24,30,17,0,61,76,46,5.8
"When being shady is actually a good thing http://t.co/Pfl7099caM",2014-11-19,0,29,36,22,0,64,74,53,1,26,33,19,0,50,69,30,5.8
"Need some help? Just ask. There’s no request too big or small for our Very Personal Stylists. http://t.co/Sf2HZ2wnDG http://t.co/AzhImh7WNy",2014-11-19,0,29,36,22,0,64,74,53,1,26,33,19,0,50,69,30,5.8
"Jenna spills a few secrets tomorrow on @CBSThisMorning, so plan on being near a television at 7 am EST http://t.co/5pJNYzkvVl",2014-11-19,0,29,36,22,0,64,74,53,1,26,33,19,0,50,69,30,5.8
"Shopping at your desk? We won't tell. Ship directly to your home from stores this season http://t.co/ZKUMY37V9U",2014-11-18,0,35,45,24,0,65,77,52,1,17,21,12,0,44,55,32,5.8
"Game on. We just updated The Now List with brand new, athletic-inspired gear: http://t.co/HmwD8CklA4",2014-11-18,0,35,45,24,0,65,77,52,1,17,21,12,0,44,55,32,5.8
"We found the perfect presents. All you have to do is scroll http://t.co/3YlXhdeAvh #giftbetter http://t.co/CmYvTHRM9f",2014-11-17,0,46,52,40,0,65,76,53,1,19,25,13,0,44,52,36,5.8
"What goes over and under absolutely everything? http://t.co/0PCtQmm9Cb",2014-11-17,0,46,52,40,0,65,76,53,1,19,25,13,0,44,52,36,5.8
"Keep your friends close and your tailor closer #jcrewtruths",2014-11-17,0,46,52,40,0,65,76,53,1,19,25,13,0,44,52,36,5.8
"Tis the season to be witty. Send your warmest (and cleverest) greetings from our collection for @PaperlessPost: http://t.co/bzL3I3b3S5",2014-11-16,0,40,45,35,0,65,74,55,1,29,33,25,0,50,57,42,5.8
"A quintessential New York wedding, complete with Central Park, @magnoliabakery and seriously tired feet http://t.co/yLxXTxOkdm",2014-11-16,0,40,45,35,0,65,74,55,1,29,33,25,0,50,57,42,5.8
"If you've ever been subjected to a family holiday photo, you need to read this story on our blog: http://t.co/LEEum6abQc",2014-11-15,0,38,42,33,0,65,72,58,1,27,33,21,0,48,53,43,5.8
"Cold-weather has nothing on these outfits http://t.co/xixfxNQOda #crewcuts",2014-11-15,0,38,42,33,0,65,72,58,1,27,33,21,0,48,53,43,5.8
"A handmade gift that you don't actually have to make yourself http://t.co/TQENtweO8U (cc: @JohnDerianCo)",2014-11-14,0,39,42,35,0,67,73,60,1,27,29,24,0,41,47,34,5.8
"If the shoe fits, wear it. If it doesn’t, carry Band-Aids http://t.co/Oqv8IMIHNs #jcrewtruths",2014-11-14,0,39,42,35,0,67,73,60,1,27,29,24,0,41,47,34,5.8
"More of the good stuff (aka men's new arrivals) http://t.co/gB36TtKtbt",2014-11-14,0,39,42,35,0,67,73,60,1,27,29,24,0,41,47,34,5.8
"It takes 200 steps to make an @AlfredSargent shoe. How’s that for going the extra mile? http://t.co/pQIRcDF8Zb",2014-11-13,0,42,48,36,0,63,70,55,1,29,31,26,0,41,45,36,5.8
"Wondering who has the best job EVER? http://t.co/dKAuU95qeK (cc: @HuffPostStyle)",2014-11-13,0,42,48,36,0,63,70,55,1,29,31,26,0,41,45,36,5.8
"Meet the man (and get the lipstick) behind our signature orangey-red pout http://t.co/Xocw0nkF8A #discovered",2014-11-13,0,42,48,36,0,63,70,55,1,29,31,26,0,41,45,36,5.8
"Because style never sleeps, @jcrew_help is now open 24/7 to help you with issues big and small",2014-11-13,0,42,48,36,0,63,70,55,1,29,31,26,0,41,45,36,5.8
"A preview of our s/s ‘15 collection in Paris. We're counting down the days until our opening in March. #jaicrew http://t.co/pfi3s587yM",2014-11-12,0,56,65,47,0,64,70,58,1,30,33,27,0,51,58,43,5.8
"Score! A limited supply of vintage-inspired football jerseys from @EbbetsVintage are here http://t.co/UxaRmGzqKZ",2014-11-12,0,56,65,47,0,64,70,58,1,30,33,27,0,51,58,43,5.8
