"gaptext","date","gap_open","gap_high","gap_low","gap_close","gap_volume","gap_adj_close","ny_snow","ny_mean_temp","ny_max_temp","ny_min_temp","la_snow","la_mean_temp","la_max_temp","la_min_temp","chi_snow","chi_mean_temp","chi_max_temp","chi_min_temp","hou_snow","hou_mean_temp","hou_max_temp","hou_min_temp","unemployment"
NA,1992-03-12,43.499969,45.000021,41.999985,44.750003,14850600,4.867557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-11,45.499994,45.499994,42.624966,42.874988,9681400,4.663608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-10,45.875025,45.999966,44.624994,45.125034,6054000,4.90835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-09,45.125034,46.249988,45.000021,45.625006,4298400,4.962733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-06,46.500006,46.750028,44.250031,45.000021,10300500,4.894752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-05,45.999966,46.625018,45.625006,45.999966,24291900,5.003519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-04,50.625,50.750009,48.250012,48.375021,6820800,5.261859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-03,50.625,51.000031,50.499991,50.625,1819000,5.506594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-03-02,50.750009,51.124972,50.249969,50.499991,2037100,5.492996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-28,52.500015,52.500015,50.750009,50.750009,2550700,5.511491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-27,51.625012,51.750021,50.625,51.124972,2423200,5.552213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-26,49.499979,51.374994,49.499979,50.625,3820500,5.497915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-25,50.374978,50.499991,49.125015,49.499979,2674900,5.375737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-24,49.499979,50.625,49.499979,50.125028,3428200,5.443618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-21,50.249969,50.625,49.125015,49.125015,5404000,5.335016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-20,48.125003,49.749997,47.999994,49.624988,4283500,5.389313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-19,46.124979,47.874982,46.124979,47.749972,6162000,5.185685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-18,48.624975,49.000006,45.875025,45.999966,7103700,4.995633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-14,50.249969,50.249969,48.500034,48.500034,9891400,5.267142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-13,50.875022,51.374994,49.749997,50.000018,3748200,5.430042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-12,50.499991,51.124972,50.249969,50.625,8623000,5.497915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-11,50.249969,50.499991,49.000006,50.249969,7748200,5.457187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-10,51.875034,51.999975,50.750009,50.875022,7641000,5.525068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992-02-07,54.499972,54.875003,51.625012,52.124985,4117500,5.660815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
